status,score,match_type,side,match_addr,fecha,suceso,observacio,emergencia,prevencion,direccion,geocod,barrio,lon,lat
M,100,A,"",VALLE IBERLUCEA DEL DR & ARAOZ DE LAMADRID GREGORIO GRA,2014/02/09,INCENDIO,EN VIVIENDA,0,0,IBERLUCEA Y LAMADRID,VALLE IBERLUCEA DEL DR & ARAOZ DE LAMADRID GREGORIO GRAL,BOCA,-58.3622,-34.6387
M,100,M,"",PADRE CARLOS MUJICA & SALGUERO JERONIMO,2014/02/10,OTROS,LIMPIEZA DE SUMIDETOS POR ANEGAMIENTO EN LA CALLE,0,0,CALLE 15 Y SALGUERO,CALLE 15 & SALGUERO JERONIMO,RETIRO,-58.4017,-34.5731
M,75,A,L,1496 PUEYRREDON HONORIO DR,2014/02/10,ESCAPE DE GAS,MEDICIONES CON RDO NEGATIVO,0,0,H PUEYRREDON 1496,1496 PUEYRREDON HONORIO,PALERMO,-58.4485,-34.6041
M,100,A,"",GODOY CRUZ & JUNCAL,2014/02/10,ESCAPE DE GAS,NO SE DETECTA ANOMALIA ALGUNA,0,0,GODOY CRUZ Y JUNCAL,GODOY CRUZ & JUNCAL,PALERMO,-58.4235,-34.5768
M,100,A,L,5530 SOLDADO DE LA FRONTERA,2014/02/11,OTROS,SUMINISTRO DE ENERGIA ELECTRICA PARA EL LLENADO DE TANQUES DE AGUA,0,0,SOLDADO DE LA FRONTERA 5530,5530 SOLDADO DE LA FRONTERA,VILLA LUGANO,-58.4611,-34.688
M,75,A,L,1496 PUEYRREDON HONORIO DR,2014/02/11,ESCAPE DE GAS,SE SOLICITA PERSONAL DE METROGAS QUIEN A SU ARRIBO SE HACE CARGO DE LA SITUACION,0,0,H PUEYRREDON 1496,1496 PUEYRREDON HONORIO,PALERMO,-58.4485,-34.6041
M,94,A,"",NAHUEL HUAPI & CERETTI,2014/02/11,ESCAPE DE GAS,MEDICIONES CON RDO NEGATIVO,0,0,NAHUEL HUAPI Y CERETI,NAHUEL HUAPI & CERETI,VILLA ORTUZAR,-58.4956,-34.575
M,100,A,R,1899 FRAGA,2014/02/11,OTROS,VERIFICACION DE POZO DE EDENOR CON CABLES ELECTRICOS CON AGUA.NO SE DETECTO ANOMALIA ALGUNA,0,0,FRAGA 1899,1899 FRAGA,CHACARITA,-58.4694,-34.5826
T,100,A,R,1449 ARTIGAS JOSE GERVASIO GRAL,2014/02/11,ESCAPE DE GAS,NO SE DETECTA ANOMALIA ALGUNA,0,0,ARTIGAS 1449,1449 ARTIGAS JOSE GERVASIO GRAL,VILLA GRAL MITRE,-58.4718,-34.6143
M,100,A,"",LA PAMPA & MIGUELETES,2014/02/11,INCENDIO,POR ORDEN DEL CUCC QUEDA SIN EFECTO EL SUCESO,0,0,LA PAMPA Y MIGUELETES,LA PAMPA & MIGUELETES,NUÃ‘EZ,-58.4442,-34.5589
M,100,A,"",LA PAMPA & BURELA,2014/02/11,RECORRIDO POR LLUVIA,SE PERMANECE EN EL LUGAR EN FORMA PREVENTIVA POR ALERTA DE FUERTES LLUVIAS,0,0,LA PAMPA Y BURELA,LA PAMPA & BURELA,PARQUE CHAS,-58.487,-34.5838
M,100,A,"",NOGOYA & NAZCA,2014/03/31,DERRAME,NO SE DETECTO ANOMALIA ALGUNA,0,0,NOGOYA Y NAZCA,NOGOYA & NAZCA,PATERNAL,-58.4898,-34.6017
M,100,A,L,2194 AMEGHINO FLORENTINO DR,2014/02/11,RECORRIDO POR LLUVIA,DENUNCIANTE INFORMA QUE EL AGUA HABIA BAJADO.NO SE DETECTA ANOMALIA ALGUNA,0,0,FLORENTINO AMEGHINO 2194,2194 AMEGHINO FLORENTINO DR,VILLA LUGANO,-58.4689,-34.6577
T,73,A,"",PAZ GRAL & BALBIN RICARDO DRIVE AVE,2014/02/12,DERRAME,ACEITE,0,0,GRAL PAZ Y BALBIN,PAZ GRAL & BALBIN RICARDO DR,SAAVEDRA,-58.5007,-34.552
M,100,A,L,1378 IRIGOYEN BERNARDO DE,2014/02/12,OTROS,SUMINISTRO DE ENERGIA ELECTRICA PARA EL LLENADO DE TANQUES DE AGUA,0,0,B DE IRIGOYEN 1378,1378 IRIGOYEN BERNARDO DE,CONSTITUCION,-58.3794,-34.6247
M,100,A,L,1306 IRIGOYEN BERNARDO DE,2014/02/12,OTROS,SUMINISTRO DE ENERGIA ELECTRICA PARA EL LLENADO DE TANQUES DE AGUA,0,0,B DE IRIGOYEN 1306,1306 IRIGOYEN BERNARDO DE,CONSTITUCION,-58.3796,-34.624
M,100,A,L,1344 IRIGOYEN BERNARDO DE,2014/02/12,OTROS,SUMINISTRO DE ENERGIA ELECTRICA PARA EL LLENADO DE TANQUES DE AGUA,0,0,B DE IRIGOYEN 1344,1344 IRIGOYEN BERNARDO DE,CONSTITUCION,-58.3795,-34.6244
M,75,A,L,1532 CABILDO AVE,2014/02/12,EMANACIONES,NO SE DETECTA ANOMALIA ALGUNA,0,0,CABILDO 1532,1532 CABILDO,BELGRANO,-58.4514,-34.5667
M,100,A,L,4412 SUPERI,2014/02/12,INCENDIO,VEHICULO PARTICULAR EN VIA PUBLICA,0,0,SUPERI 4412,4412 SUPERI,SAAVEDRA,-58.4829,-34.5477
M,100,A,R,1389 TACUARI,2014/02/12,OTROS,EL DENUNCIANTE NOS INFORMA QUE SE HA REESTABLECIDO EL SERVICIO ELECTRICO,0,0,TACUARI 1389,1389 TACUARI,CONSTITUCION,-58.3784,-34.6246
M,100,A,L,516 AZUL,2014/02/12,RIESGO SANITARIO,MEDICIONES CON RDO NEGATIVO,0,0,AZUL 516,516 AZUL,MATADEROS,-58.4733,-34.6375
M,100,A,R,4735 LLAVALLOL,2014/02/12,OTROS,RESCATE DE AGUILUCHO DEL PATIO DE LA DENUNCIANTE,0,0,LLAVALLOL 4735,4735 LLAVALLOL,VILLA PUEYRREDON,-58.5091,-34.59
T,100,A,L,5290 CAFAYATE,2014/02/13,ESCAPE DE GAS,PERDIDA DE GAS EN LA PLANTA REGULADORA DEL EDIFICIO,0,0,CAFAYATE 5290,5290 CAFAYATE,VILLA LUGANO,-58.4649,-34.6877
T,100,A,"",LA RABIDA & PSO COLON,2014/02/13,DERRAME,NO SE DETECTA ANOMALIA ALGUNA,0,0,LA RABIDA Y PASEO COLON,LA RABIDA & PASEO COLON,SAAVEDRA,-58.3699,-34.6074
M,100,A,L,1860 GARCIA JUAN AGUSTIN,2014/02/13,INCENDIO,VEHICULO PARTICULAR EN VIA PUBLICA,0,0,AGUSTIN GARCIA 1860,1860 GARCIA JUAN AGUSTIN,VILLA GRAL MITRE,-58.469,-34.6039
M,100,A,L,1860 GARCIA JUAN AGUSTIN,2014/02/13,OTROS,COLABORACION CON BOMBEROS DE LA PFA PARA SACAR A PERSONA ATRAPADA EN ASCENSOR,0,0,AGUSTIN GARCIA 1860,1860 GARCIA JUAN AGUSTIN,VILLA GRAL MITRE,-58.469,-34.6039
M,100,A,R,4007 MIRAMAR,2014/02/13,OTROS,VERIFICACION DE POZO SOBRE CALZADA,0,0,MIRAMAR 4007,4007 MIRAMAR,FLORESTA,-58.4898,-34.6223
M,100,A,L,576 OLAVARRIA,2014/02/13,ESCAPE DE GAS,NO SE DETECTA ANOMALIA ALGUNA,0,0,OLAVARRIA 576,576 OLAVARRIA,BOCA,-58.3608,-34.6372
M,100,A,L,636 CHACABUCO,2014/02/13,OTROS,COLABORACION CON DESALOJO DE FAMILIAS EN VIA PUBLICA,0,0,CHACABUCO 636/38/40,636 CHACABUCO,SAN TELMO,-58.3759,-34.6155
M,100,A,"",FILIBERTO & SOLIS,2014/02/14,DERRAME,ACEITE,0,0,FILIBERTO Y SOLIS,FILIBERTO & SOLIS,CONSTITUCION,-58.3895,-34.6268
M,100,A,L,1028 WAGNER,2014/02/14,ESCAPE DE GAS,NO SE DETECTA ANOMALIA ALGUNA,0,0,WAGNER 1028,1028 WAGNER,LINIERS,-58.5007,-34.6297
M,100,A,R,1385 BULNES,2014/02/14,ESCAPE DE GAS,PERDIDA DE GAS EN MEDIDOR,0,0,BULNES 1385,1385 BULNES,ALMAGRO,-58.4167,-34.5958
M,100,A,L,3874 NEWBERY JORGE,2014/02/14,INCENDIO,EN LOCAL SOFOCADO POR BOMBEROS,0,0,JORGE NEWBERY 3874,3874 NEWBERY JORGE,CHACARITA,-58.45,-34.5866
M,100,A,R,2353 MERCEDES,2014/02/14,INCENDIO,VEHICULO PARTICULAR EN VIA PUBLICA,0,0,MERCEDES 2353,2353 MERCEDES,MONTE CASTRO,-58.5011,-34.6135
M,100,A,R,2353 MERCEDES,2014/02/14,INCENDIO,VEHICULO PARTICULAR EN VIA PUBLICA,0,0,MERCEDES 2353,2353 MERCEDES,MONTE CASTRO,-58.5011,-34.6135
M,100,A,"",MATHEU & YRIGOYEN HIPOLITO,2014/02/15,DERRAME,ACEITE,0,0,MATHEU E YRIGOYEN,MATHEU & YRIGOYEN HIPOLITO,BALVANERA,-58.4004,-34.6109
M,100,A,L,450 FRAY CAYETANO RODRIGUEZ,2014/02/15,ARBOLES CAIDOS,ARBOL DE GRAN PORTE APOYADO SOBRE VIVIENDA.VALLADO PREVENTIVO POR CARECER DE HERRAMIENTAS NECESARIAS,0,0,FRAY CAYETANO RODRIGUEZ 450,450 FRAY CAYETANO RODRIGUEZ,FLORES,-58.4645,-34.6248
M,100,A,R,1437 TACUARI,2014/02/15,ESCAPE DE GAS,COMO CONSECUENCIA DE UN TRABAJO REALIZADO POR PERSONAL DE METROGAS,0,0,TACUARI 1437,1437 TACUARI,CONSTITUCION,-58.3783,-34.625
M,100,A,L,460 BOCAYUVA QUINTINO,2014/02/15,ARBOLES CAIDOS,RAMA A GRAN ALTURA.SE CARECE DE HERRAMIENTAS NECESARIAS PARA REALIZAR LA LABOR,0,0,QUINTINO BOCAYUVA 460,460 BOCAYUVA QUINTINO,PARQUE CHACABUCO,-58.4226,-34.6174
M,82,A,R,1577 LAFERRERE GREGORIO DE,2014/02/15,OTROS,CABLE DE TENSION DE ILUMINARIA PUBLICA SOBRE VEREDA.SE ENCINTO A UNA ALTURA PRUDENCIAL,0,0,GREGORIO LAFERRERE 1577,1577 LAFERRERE GREGORIO GRAL,FLORES,-58.4494,-34.6322
M,100,A,R,861 VALLE,2014/02/15,OTROS,VERIFICACION.ENCINTADO CAJA DE EDESUR POR NO POSEER CERRADURA,0,0,VALLE 861,861 VALLE,CABALLITO,-58.4401,-34.6249
M,100,A,L,1348 CONDE,2014/02/15,INCENDIO,EN QUINCHO DE UNA VIVIENDA,0,0,CONDE 1348,1348 CONDE,COLEGIALES,-58.4572,-34.5744
M,100,A,R,1223 DELGADO,2014/02/16,ESCAPE DE GAS,TRASVASE DE UNA GARRAFA DE 10 KG A UNA DE 2 KG,0,0,DELGADO 1223,1223 DELGADO,COLEGIALES,-58.459,-34.577
M,100,A,"",BRASIL & PERU,2014/02/16,ACCIDENTE DE TRANSITO,CHOQUE ENTRE COLECTIVO Y VEHICULO PARTICULAR,0,0,BRASIL Y PERU,BRASIL & PERU,SAN TELMO,-58.374,-34.6256
M,100,A,"",SOMELLERA & CAFAYATE,2014/02/16,ARBOLES CAIDOS,TROZADO DE RAMA DE GRAN PORTE SOBRE LA CALLE Y SE DEJA PARA SU RECOLECCION,0,0,SOMELLERA Y CAFAYATE,SOMELLERA & CAFAYATE,VILLA LUGANO,-58.4779,-34.6776
M,100,A,"",SOMELLERA & POLA,2014/02/16,OTROS,CABLE DE TENSION COLGANDO.SIN RIESGO PARA TERCEROS,0,0,SOMELLERA Y POLA,SOMELLERA & POLA,VILLA LUGANO,-58.4719,-34.6721
M,100,A,L,4150 ROCAMORA,2014/02/16,ARBOLES CAIDOS,TROZADO DE RAMA DE GRAN PORTE SOBRE LA CALLE Y SE DEJA PARA SU RECOLECCION,0,0,ROCAMORA 4150,4150 ROCAMORA,ALMAGRO,-58.4228,-34.5993
M,100,A,L,3728 TANDIL,2014/02/17,EMANACIONES,NO SE DETECTA ANOMALIA ALGUNA,0,0,TANDIL 3728,3728 TANDIL,FLORES,-58.4761,-34.6395
M,100,M,R,1569 AGUERO,2014/02/17,OTROS,VERIFICACION DE OBRA LINDERA QUE OCASIONO RAJADURAS EN EDIFICIO,0,0,AGÅ¡ERO 1569,1569 AGÅ¡ERO,RECOLETA,-58.4073,-34.592
M,100,A,R,1905 SALADILLO,2014/02/17,ARBOLES CAIDOS,TROZADO DE RAMA DE MEDIANO PORTE EN CALLE Y SE DEJA PARA SU RECOLECCION,0,0,SALADILLO 1905,1905 SALADILLO,MATADEROS,-58.5178,-34.6605
M,100,A,L,3600 SALGUERO JERONIMO,2014/02/18,OTROS,ANEGAMIENTO EN VIA PUBLICA.SE REALIZARON TAREAS DE PREVENCION,0,0,JERONIMO SALGUERO 3600,3600 SALGUERO JERONIMO,PALERMO,-58.4009,-34.572
M,100,A,L,1348 CARACAS,2014/02/18,ESCAPE DE GAS,NO SE DETECTA ANOMALIA ALGUNA,0,0,CARACAS 1348,1348 CARACAS,PATERNAL,-58.4681,-34.6151
M,100,A,R,615 CASTRO BARROS,2014/02/18,INCENDIO,EN TALLER SOFOCADO POR BOMBEROS,0,0,CASTRO BARROS 615,615 CASTRO BARROS,SAN CRISTOBAL,-58.4197,-34.619
M,100,A,L,3642 LEGUIZAMON MARTINIANO,2014/02/18,OTROS,VERIFICACION DE CALENTAMIENTO DE HABITACION,0,0,LEGUIZAMON 3642,3642 LEGUIZAMON MARTINIANO,MATADEROS,-58.483,-34.6726
M,100,M,L,768 ACUÃ‘A DE FIGUEROA FRANCISCO,2014/02/18,EMANACIONES,NO SE DETECTA ANOMALIA ALGUNA,0,0,F A DE FIGUEROA 768,768 ACUÃ‘A DE FIGUEROA FRANCISCO,PATERNAL,-58.4225,-34.6022
M,100,A,R,1875 BRASIL,2014/02/18,INCENDIO,NO SE DETECTA ANOMALIA ALGUNA,0,0,BRASIL 1875,1875 BRASIL,CONSTITUCION,-58.3915,-34.6294
M,100,A,R,3939 RIO CUARTO,2014/02/21,INCENDIO,EN LABORATORIO,0,0,RIO CUARTO 3939,3939 RIO CUARTO,PARQUE PATRICIOS,-58.4042,-34.6534
M,100,A,R,1553 SANCHEZ DE LORIA,2014/02/18,ESCAPE DE GAS,OLOR A GAS.SE SOLICITA PRESENCIA DE METROGAS,0,0,SANCHEZ DE LORIA 1553,1553 SANCHEZ DE LORIA,BOEDO,-58.4119,-34.6287
M,100,M,"",MARTINEZ CASTRO & JANER ANA MARIA,2014/02/19,OTROS,VERIFICACION DE 2 PAREDES DEFICIENTES CON GRIETAS.SE SOLICITA PRESENCIA DE GUARDIA DE AUXILIO,0,0,YANNER MZ 23 C 15,YANNER MZ 23 C 15,VILLA LUGANO,-58.4509,-34.6605
M,100,M,"",MARTINEZ CASTRO & JANER ANA MARIA,2014/02/19,OTROS,NO SE ESTABLECIO CONTACTO CON LOS DENUNCIANTES POR LO TANTO NO SE VERIFICO ANOMALIA,0,0,YANNER MZ 16 C 32,YANNER MZ 16 C 32,VILLA LUGANO,-58.4509,-34.6605
M,100,A,R,3755 SEGUI JUAN FRANCISCO,2014/02/19,ESCAPE DE GAS,NO SE DETECTA ANOMALIA ALGUNA,0,0,FRANCISCO SEGUI 3755,3755 SEGUI JUAN FRANCISCO,PALERMO,-58.4112,-34.5781
M,100,A,L,2200 USPALLATA,2014/02/19,OTROS,TRASALDO DE OBITO,0,0,USPALLATA 2200,2200 USPALLATA,PARQUE PATRICIOS,-58.3928,-34.6372
M,100,A,R,1771 CONDARCO,2014/02/19,ESCAPE DE GAS,ESCAPE DE GAS EN VIA PUBLICA,0,0,CONDARCO 1771,1771 CONDARCO,VILLA DEL PARQUE,-58.4769,-34.6124
M,100,A,R,717 LAVALLEJA,2014/02/19,RIESGO SANITARIO,ESPEJO DE AGUA CON ALGUN SOLVENTE EN LA ACERA.SE SOLICITA PERSONAL DE LIMPIEZA,0,0,LAVALLEJA 717,717 LAVALLEJA,VILLA CRESPO,-58.4319,-34.5994
M,100,A,"",SAN JUAN & PSO COLON,2014/02/19,DERRAME,GASOIL,0,0,SAN JUAN Y PASEO COLON,SAN JUAN & PASEO COLON,SAN TELMO,-58.3683,-34.6217
M,100,A,L,3110 DIAZ COLODRERO,2014/02/19,OTROS,RESCATE DE MURCIELAGO Y ES TRASLADADO AL INST. DE ZOONOSIS,0,0,COLODRERO 3110,3110 DIAZ COLODRERO,BELGRANO,-58.4901,-34.5681
M,100,A,L,1020 VIRASORO VALENTIN,2014/02/19,ESCAPE DE GAS,NO SE DETECTA ANOMALIA ALGUNA,0,0,VALENTIN VIRASORO 1020,1020 VIRASORO VALENTIN,CABALLITO,-58.4436,-34.6084
M,100,A,R,1051 RIVADAVIA,2014/02/19,OTROS,RESCATE DE UN AVE EN EL INT DE UN GARAGE,0,0,RIVADAVIA 1051,1051 RIVADAVIA,LINIERS,-58.3814,-34.6084
M,100,A,R,1651 ROCHA,2014/02/19,INCENDIO,EN DOMICILIO PRODUCTO DE ELEMENTOS EN COCCION,0,0,ROCHA 1651,1651 ROCHA,BARRACAS,-58.3733,-34.6423
T,85,A,"",ANTARTIDA ARGENTINA AVE & SAN MARTIN,2014/02/19,DERRAME,GASOIL,0,0,ANTARTIDA ARGENTINA Y SAN MARTIN,ANTARTIDA ARGENTINA & SAN MARTIN,RETIRO,-58.371,-34.5903
M,100,A,"",ARCOS & BLANCO ENCALADA,2014/02/19,ARBOLES CAIDOS,TROZADO DE RAMA EN ALTURA Y SE DEJA PARA SU RECOLECCION,0,0,ARCOS Y BLANCO ENCALADA,ARCOS & BLANCO ENCALADA,BELGRANO,-58.4563,-34.5576
M,100,A,R,1535 ARBELETCHE ANIBAL P,2014/02/19,RIESGO SANITARIO,NO SE DETECTA ANOMALIA ALGUNA,0,0,ARBELETCHE 1535,1535 ARBELETCHE ANIBAL P.,FLORES,-58.4275,-34.6492
M,100,A,R,1771 CONDARCO,2014/02/19,ESCAPE DE GAS,PERSONAL DE EDESUR SE ENCONTRABA TRABAJANDO EN EL LUGAR.SE SOLICITA PRESENCIA DE METROGAS,0,0,CONDARCO 1771,1771 CONDARCO,VILLA DEL PARQUE,-58.4769,-34.6124
M,100,A,"",SANTA FE & CERRITO,2014/02/19,INCENDIO,EN DUCTO DE LA CHIMENEA EN UN LOCAL DE COMIDAS RAPIDAS,0,0,SANTA FE Y CERRITO,SANTA FE & CERRITO,RETIRO,-58.3827,-34.5955
T,64,A,"",LA RABIDA & ALEM LEANDRO N AVE,2014/02/20,ACCIDENTE DE TRANSITO,CHOQUE ENTRE DOS COLECTIVOS Y UN VEHICULO PARTICULAR,0,0,LA RABIDA Y ALEM,LA RABIDA & ALEM LEANDRO N,SAN NICOLAS,-58.3703,-34.6072
M,100,A,L,3500 ACOSTA MARIANO,2014/02/20,ESCAPE DE GAS,PERDIDA DE GAS EN EL NICHO DE UN MEDIDOR,0,0,MARIANO ACOSTA 3500,3500 ACOSTA MARIANO,VILLA SOLDATI,-58.4432,-34.6649
M,100,A,R,1999 ROJAS,2014/02/20,EMANACIONES,NO SE DETECTA ANOMALIA ALGUNA,0,0,ROJAS 1999,1999 ROJAS,PATERNAL,-58.4535,-34.6003
M,100,A,L,4500 ESTADO DE ISRAEL,2014/02/20,ESCAPE DE GAS,PERDIDA DE GAS EN VIA PUBLICA.VALLADO PERIMETRAL.MEDICIONES CON RDO NEGATIVO,0,0,ESTADO DE ISRAEL 4500,4500 ESTADO DE ISRAEL,CABALLITO,-58.429,-34.599
M,100,A,L,2678 SUCRE ANTONIO JOSE DE MCAL,2014/02/20,ESCAPE DE GAS,LIBERACION DE GAS LICUADO EN VIA PUBLICA,0,0,SUCRE 2678,2678 SUCRE ANTONIO JOSE DE MCAL,COLEGIALES,-58.4575,-34.5655
M,100,A,"",LA PAMPA & BURELA,2014/02/20,RECORRIDO POR LLUVIA,SE PERMANECE EN EL LUGAR EN FORMA PREVENTIVA POR ALERTA DE FUERTES LLUVIAS,0,0,LA PAMPA Y BURELA,LA PAMPA & BURELA,VILLA URQUIZA,-58.487,-34.5838
M,100,A,"",DEL LIBERTADOR & SUIPACHA,2014/02/20,DERRAME,GASOIL,0,0,DEL LIBERTADOR Y SUIPACHA,DEL LIBERTADOR & SUIPACHA,RETIRO,-58.3794,-34.5901
M,100,A,R,4101 METAN,2014/02/20,RIESGO SANITARIO,NO SE DETECTA ANOMALIA ALGUNA,0,0,METAN 4101,4101 METAN,BOEDO,-58.4218,-34.6367
M,100,M,"",CASEROS & MAZA,2014/02/20,ARBOLES CAIDOS,TROZADO DE RAMA SOBRE CALZADA Y SE DEJA PARA SU RECOLECCION,0,0,MAZA 3511,3511 MAZA,BOEDO,-58.4132,-34.6384
M,100,A,"",DE LOS CONSTITUYENTES & PEDRAZA MANUELA,2014/02/21,ACCIDENTE DE TRANSITO,CHOQUE DE VEHICULO PARTICULAR,0,0,DE LOS CONSTITUYENTES Y MANUELA PEDRAZA,DE LOS CONSTITUYENTES & PEDRAZA MANUELA,SAAVEDRA,-58.5053,-34.5721
M,100,A,L,5200 JUSTO JUAN B,2014/02/21,ESCAPE DE GAS,NO SE DETECTA ANOMALIA ALGUNA,0,0,JUAN B JUSTO 5200,5200 JUSTO JUAN B,VIILA DEL PARQUE,-58.471,-34.6131
M,100,A,R,6561 BRAGADO,2014/02/21,OTROS,COLABORACION EN EL ASCENSO DE UNA PERSONA MAYOR DE EDAD,0,0,BRAGADO 6561,6561 BRAGADO,MATADEROS,-58.5075,-34.6573
M,100,A,"",PUEYRREDON & RIVADAVIA,2014/02/21,OTROS,EVACUACION DEL SUBTE A ESTACION PUEYRREDON POR DETENCION DE LA FORMACION,0,0,PUEYRREDON Y RIVADAVIA,PUEYRREDON & RIVADAVIA,BALVANERA,-58.406,-34.6101
M,100,A,R,2437 GARAY JUAN DE,2014/02/21,ARBOLES CAIDOS,TROZADO DE RAMA DE MEDIANO PORTE SOBRE CALZADA Y SE DEJA PARA SU RECOLECCION,0,0,JUAN DE GARAY 2437,2437 GARAY JUAN DE,SAN CRISTOBAL,-58.3991,-34.6284
M,100,M,"",ACOSTA MARIANO & ROCA CNEL,2014/02/21,ESCAPE DE GAS,NO SE DETECTA ANOMALIA ALGUNA,0,0,MARIANO ACOSTA TORRE 90,ACOSTA MARIANO TORRE 90,VILLA SOLDATI,-58.4409,-34.6668
M,100,A,R,761 MORENO,2014/02/21,ESCAPE DE GAS,PERDIDA DE GAS EN VIA PUBLICA.SE SOLICITA PRESENCIA DE METROGAS,0,0,MORENO 761,761 MORENO,SAN TELMO,-58.3771,-34.6116
M,100,A,R,155 MATHEU,2014/02/21,INCENDIO,NO SE DETECTA ANOMALIA ALGUNA,0,0,MATHEU 155,155 MATHEU,BALVANERA,-58.4004,-34.6115
U,0,A,"",ZONAS VARIAS,2014/12/12,OTROS,RECORRIDO PREVENTIVO,0,0,ZONAS VARIAS,ZONAS VARIAS,ZONAS VARIAS,,
M,100,A,L,1756 24 DE NOVIEMBRE,2014/02/21,ARBOLES CAIDOS,ARBOL DE GRAN PORTE APARENTEMENTE SECO CON RIESGO PARA TERCEROS,0,0,24 DE NOVIEMBRE 1756,1756 24 DE NOVIEMBRE,SAN CRISTOBAL,-58.4096,-34.6319
M,100,A,L,38 WHITE,2014/02/22,INCENDIO,SE TRATO DE LA FUMIGACION DE UNA VIVIENDA,0,0,WHITE 38 (VILLA CILDAÃ‘EZ),38 WHITE,VILLA LURO,-58.4935,-34.6371
M,100,M,"",ARRIBEÃ‘OS & MENDOZA,2014/02/22,ARBOLES CAIDOS,RAMAS EN ALTURA,0,0,ARRIBEÃ‘OS Y MENDOZA,ARRIBEÃ‘OS & MENDOZA,BELGRANO,-58.4509,-34.5571
M,100,A,R,2763 CONGRESO,2014/02/22,ARBOLES CAIDOS,RAMAS DE GRAN PORTE ENTRE LA VEREDA Y LA CALZADA.TROZADO Y SE DEJA PARA SU RETIRO,0,0,CONGRESO 2763,2763 CONGRESO,BELGRANO,-58.4659,-34.5571
M,100,A,R,615 BOYACA,2014/02/22,INCENDIO,EN INTERIOR DEL PATIO DE UNA VIVIENDA,0,0,BOYACA 615,615 BOYACA,FLORES,-58.4611,-34.6202
M,75,A,L,2600 BEIRO FRANCISCO AVE,2014/02/22,ACCIDENTE DE TRANSITO,CHOQUE ENTRE FORMACION FERROVIARIA RAMAL URQUIZA Y CAMION,0,0,BEIRO 2600,2600 BEIRO FRANCISCO,AGRONOMIA,-58.4905,-34.5928
M,100,A,R,1025 BERMUDEZ,2014/02/22,ARBOLES CAIDOS,RAMAS DE MEDIANO PORTE ENTRE VEREDA Y CALZADA.TROZADO Y SE DEJA PARA SU RECOLECCION,0,0,BERMUDEZ 1025,1025 BERMUDEZ,VELEZ SARSFIELD,-58.4985,-34.6278
M,75,A,L,2600 BEIRO FRANCISCO AVE,2014/02/22,DERRAME,GASOIL,0,0,BEIRO 2600,2600 BEIRO FRANCISCO,VILLA DEVOTO,-58.4905,-34.5928
M,100,M,"",ROOSEVELT FRANKLIN D & MONTAÃ‘ESES,2014/02/22,EMANACIONES,NO SE DETECTA ANOMALIA ALGUNA,0,0,ROOSEVELY Y MONTAÃ‘ESES,ROOSEVELT FRANKLIN D & MONTAÃ‘ESES,COGHLAN,-58.4528,-34.5528
M,100,A,R,2937 LAVALLE,2014/02/22,OTROS,SUMINISTRO DE ENERGIA ELECTRICA PARA EL LLENADO DE TANQUES DE AGUA,0,0,LAVALLE 2937,2937 LAVALLE,BALVANERA,-58.4078,-34.6029
M,100,A,"",CONGRESO & 11 DE SEPTIEMBRE DE 1888,2014/02/22,EMANACIONES,NO SE DETECTA ANOMALIA ALGUNA,0,0,CONGRESO Y 11 DE SEPTIEMBRE DE 1888,CONGRESO & 11 DE SEPTIEMBRE DE 1888,BELGRANO,-58.4565,-34.5523
M,100,A,L,276 DIRECTORIO,2014/02/22,ESCAPE DE GAS,VENTEO DE LOS TANQUES EN ESTACION DE SERVICIO,0,0,DIRECTORIO 276,276 DIRECTORIO,CABALLITO,-58.4305,-34.6276
M,100,A,L,6558 2 DE ABRIL DE 1982,2014/02/23,INCENDIO,COMBUSTION DE UNA PALMERA,0,0,2 DE ABRIL DE 1982 6558,6558 2 DE ABRIL DE 1982,FLORES,-58.4902,-34.6773
M,100,A,L,4436 MITRE BARTOLOME,2014/02/23,OTROS,VERIFICACION DE TANQUE DE AGUA CAIDO SOBRE EDIFCIO LINDANTE,0,0,BARTOLOME MITRE 4436,4436 MITRE BARTOLOME,BALVANERA,-58.4294,-34.6108
M,100,A,R,1641 ARAUJO,2014/02/23,INCENDIO,COMBUSTION EN COCINA,0,0,ARAUJO 1641,1641 ARAUJO,MATADEROS,-58.4904,-34.6526
M,100,A,R,9701 JUSTO JUAN B,2014/02/23,DERRAME,NO SE DETECTA ANOMALIA ALGUNA,0,0,JUAN B JUSTO 9701,9701 JUSTO JUAN B,VILLA CRESPO,-58.5271,-34.6347
M,100,A,R,3969 FERREYRA ANDRES,2014/02/23,ESCAPE DE GAS,NO SE DETECTA ANOMALIA ALGUNA,0,0,ANDRES FERREYRA 3969,3969 FERREYRA ANDRES,NUEVA POMPEYA,-58.417,-34.6441
M,100,A,"",GAONA & ALVAREZ DONATO TTE GRAL,2014/02/23,OTROS,VERIFICACION DE AGUILUCHOS EN PLAZA,0,0,GAONA Y DONATO ALVAREZ,GAONA & ALVAREZ DONATO TTE GRAL,FLORES,-58.4594,-34.6139
M,100,A,L,1600 MONROE,2014/02/23,EMANACIONES,USINA QUE BRINDA SUMINISTRO ELECTRICO A SUPERMERCADO,0,0,MONROE 1600,1600 MONROE,NUÃ‘EZ,-58.452,-34.5536
